,date,age,signs_of_mental_illness,body_camera,killed_unarmed,manner_of_death_shot,manner_of_death_shot and Tasered,gender_F,gender_M,race_Asian,race_Black,race_Hispanic,race_Native,race_Other,race_White,threat_level_attack,threat_level_other,threat_level_undetermined,flee_Car,flee_Foot,flee_Not fleeing,flee_Other
1453,1467417600000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1454,1467504000000000000,40.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1455,1467504000000000000,37.11793090137039,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1456,1467504000000000000,19.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1457,1467590400000000000,34.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1458,1467590400000000000,18.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1459,1467590400000000000,21.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1460,1467676800000000000,29.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1461,1467676800000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1462,1467676800000000000,24.0,False,False,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1463,1467676800000000000,37.0,False,True,False,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1464,1467763200000000000,32.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1465,1467763200000000000,65.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1466,1467849600000000000,37.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1467,1467849600000000000,33.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1468,1467849600000000000,63.0,False,True,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1469,1467936000000000000,30.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1470,1468022400000000000,40.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1471,1468108800000000000,38.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1472,1468195200000000000,50.0,True,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1473,1468195200000000000,41.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1474,1468195200000000000,41.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1475,1468195200000000000,39.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1476,1468195200000000000,44.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1477,1468281600000000000,23.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1478,1468368000000000000,32.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1479,1468368000000000000,56.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1480,1468454400000000000,33.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1481,1468540800000000000,63.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1482,1468627200000000000,31.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1483,1468627200000000000,57.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1484,1468627200000000000,26.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1485,1468713600000000000,39.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1486,1468713600000000000,42.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1487,1468713600000000000,29.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1488,1468713600000000000,43.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1489,1468800000000000000,56.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1490,1468972800000000000,31.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1491,1469059200000000000,50.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1492,1469059200000000000,36.0,True,False,False,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1493,1469145600000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1494,1469232000000000000,49.0,False,True,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1495,1469232000000000000,31.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1496,1469232000000000000,34.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1497,1469318400000000000,36.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1498,1469318400000000000,29.0,True,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1499,1469404800000000000,32.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1500,1469404800000000000,18.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1501,1469491200000000000,50.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1502,1469491200000000000,36.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1503,1469577600000000000,17.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1504,1469577600000000000,19.0,True,False,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1505,1469577600000000000,24.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1506,1469577600000000000,24.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1507,1469577600000000000,20.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1508,1469577600000000000,33.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1509,1469664000000000000,41.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1510,1469664000000000000,47.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1511,1469664000000000000,18.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1512,1469664000000000000,31.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1513,1469664000000000000,27.0,False,False,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1514,1469664000000000000,36.0,False,True,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1515,1469750400000000000,40.0,False,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1516,1469750400000000000,59.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1517,1469923200000000000,32.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1518,1469923200000000000,38.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1519,1469923200000000000,18.0,True,True,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1520,1470009600000000000,23.0,False,False,False,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1521,1470009600000000000,43.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1522,1470009600000000000,67.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1523,1470009600000000000,32.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1524,1470096000000000000,22.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1525,1470096000000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1526,1470096000000000000,43.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1527,1470096000000000000,34.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1528,1470096000000000000,51.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1529,1470182400000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1530,1470182400000000000,54.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1531,1470182400000000000,69.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1532,1470355200000000000,58.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1533,1470355200000000000,26.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1534,1470355200000000000,59.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1535,1470528000000000000,25.0,True,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1536,1470528000000000000,20.0,True,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1537,1470614400000000000,57.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1538,1470614400000000000,56.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1539,1470614400000000000,64.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1540,1470614400000000000,34.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1541,1470614400000000000,69.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1542,1470700800000000000,45.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1543,1470700800000000000,14.0,False,True,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1544,1470700800000000000,44.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1545,1470873600000000000,59.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1546,1470873600000000000,33.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1547,1470873600000000000,54.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1548,1470960000000000000,22.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1549,1470960000000000000,49.0,True,True,False,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1550,1471046400000000000,23.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1551,1471046400000000000,38.0,True,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1552,1471046400000000000,53.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1553,1471046400000000000,36.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1554,1471219200000000000,29.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1555,1471219200000000000,42.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1556,1471305600000000000,36.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1557,1471305600000000000,32.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1558,1471305600000000000,53.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1559,1471305600000000000,30.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1560,1471305600000000000,25.0,False,False,True,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1561,1471305600000000000,18.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1562,1471305600000000000,55.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1563,1471392000000000000,27.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1564,1471478400000000000,37.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1565,1471478400000000000,29.0,False,True,True,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1566,1471478400000000000,40.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1567,1471478400000000000,36.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1568,1471478400000000000,38.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1569,1471478400000000000,29.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1570,1471478400000000000,59.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1571,1471564800000000000,47.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1572,1471564800000000000,22.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1573,1471564800000000000,31.0,True,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1574,1471564800000000000,29.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1575,1471564800000000000,54.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1576,1471651200000000000,71.0,False,True,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1577,1471737600000000000,36.0,False,True,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1578,1471824000000000000,34.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1579,1471910400000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1580,1471996800000000000,36.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1581,1471996800000000000,43.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1582,1471996800000000000,53.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1583,1472083200000000000,31.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1584,1472083200000000000,32.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1585,1472169600000000000,41.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1586,1472256000000000000,26.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1587,1472256000000000000,82.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1588,1472342400000000000,37.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1589,1472428800000000000,24.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1590,1472428800000000000,35.0,False,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1591,1472428800000000000,56.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1592,1472515200000000000,22.0,False,False,True,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1593,1472515200000000000,59.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1594,1472515200000000000,36.0,False,False,False,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1595,1472601600000000000,21.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1596,1472601600000000000,38.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1597,1472688000000000000,60.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1598,1472688000000000000,18.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1599,1472688000000000000,23.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1600,1472688000000000000,37.11793090137039,False,False,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1601,1472774400000000000,38.0,False,True,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1602,1472774400000000000,22.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1603,1472774400000000000,38.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1604,1472860800000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1605,1472860800000000000,25.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1606,1472860800000000000,36.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1607,1472947200000000000,37.11793090137039,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1608,1472947200000000000,44.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1609,1473033600000000000,36.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1610,1473033600000000000,35.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1611,1473120000000000000,25.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1612,1473120000000000000,31.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1613,1473120000000000000,70.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1614,1473120000000000000,25.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1615,1473206400000000000,55.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1616,1473206400000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1617,1473206400000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1618,1473292800000000000,32.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1619,1473292800000000000,38.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1620,1473379200000000000,32.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1621,1473379200000000000,64.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1622,1473379200000000000,55.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1623,1473465600000000000,69.0,True,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1624,1473465600000000000,37.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1625,1473552000000000000,31.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1626,1473638400000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1627,1473638400000000000,25.0,False,False,True,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1628,1473811200000000000,13.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1629,1473897600000000000,32.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1630,1473897600000000000,69.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1631,1473897600000000000,34.0,False,False,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1632,1473984000000000000,29.0,False,True,True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1633,1473984000000000000,29.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1634,1473984000000000000,40.0,False,False,True,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1635,1474070400000000000,42.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1636,1474070400000000000,25.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1637,1474070400000000000,45.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1638,1474070400000000000,55.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1639,1474070400000000000,22.0,False,False,False,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1640,1474156800000000000,61.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1641,1474243200000000000,46.0,True,True,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1642,1474243200000000000,30.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1643,1474243200000000000,56.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1644,1474329600000000000,35.0,False,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1645,1474329600000000000,22.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1646,1474329600000000000,23.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1647,1474329600000000000,43.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1648,1474329600000000000,43.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1649,1474329600000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1650,1474416000000000000,23.0,False,False,True,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1651,1474588800000000000,41.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1652,1474588800000000000,33.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1653,1474588800000000000,30.0,False,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1654,1474761600000000000,25.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1655,1474848000000000000,52.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1656,1474848000000000000,32.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1657,1474848000000000000,46.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1658,1474848000000000000,48.0,True,True,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1659,1474934400000000000,38.0,True,True,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1660,1474934400000000000,26.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1661,1475020800000000000,32.0,False,False,True,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1662,1475020800000000000,28.0,False,True,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1663,1475107200000000000,53.0,False,True,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1664,1475193600000000000,38.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1665,1475193600000000000,18.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1666,1475193600000000000,32.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1667,1475193600000000000,37.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1668,1475193600000000000,18.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1669,1475193600000000000,20.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1670,1475280000000000000,28.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1671,1475280000000000000,18.0,False,True,False,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1672,1475366400000000000,16.0,True,True,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1673,1475366400000000000,36.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1674,1475452800000000000,57.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1675,1475452800000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1676,1475539200000000000,31.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1677,1475539200000000000,26.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1678,1475539200000000000,51.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1679,1475625600000000000,28.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1680,1475625600000000000,35.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1681,1475798400000000000,57.0,False,False,False,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1682,1475798400000000000,36.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1683,1475798400000000000,42.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1684,1475798400000000000,37.11793090137039,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1685,1475798400000000000,49.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1686,1475884800000000000,21.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1687,1475884800000000000,53.0,False,False,False,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1688,1475884800000000000,62.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1689,1475971200000000000,41.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1690,1475971200000000000,40.0,True,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1691,1476057600000000000,27.0,True,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1692,1476057600000000000,19.0,False,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1693,1476057600000000000,26.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1694,1476144000000000000,44.0,False,False,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1695,1476144000000000000,30.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1696,1476230400000000000,31.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1697,1476230400000000000,33.0,False,False,False,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1698,1476230400000000000,22.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1699,1476316800000000000,38.0,False,False,False,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1700,1476316800000000000,46.0,True,False,False,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1701,1476403200000000000,23.0,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1702,1476403200000000000,24.0,False,False,False,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1703,1476403200000000000,26.0,True,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
